text,date_min,date_max,dialect_group,dialect,region,town,longitude,latitude,type,lexeme,outcome,preceding_eir,meter
Cairon 38,-99,-50,doric,laconian,lakonike,gytheion,22.5626005,36.7600725,funerary,σεμνοτάτης,0,0,elegiac
Cairon 38,-99,-50,doric,laconian,lakonike,gytheion,22.5626005,36.7600725,funerary,Τύχης,0,0,elegiac
Cairon 38,-99,-50,doric,laconian,lakonike,gytheion,22.5626005,36.7600725,funerary,σοφίαν,1,1,elegiac
Cairon 38,-99,-50,doric,laconian,lakonike,gytheion,22.5626005,36.7600725,funerary,σοφίην,0,1,elegiac
Cairon 38,-99,-50,doric,laconian,lakonike,gytheion,22.5626005,36.7600725,funerary,ταχινὴ,0,0,elegiac
Cairon 38,-99,-50,doric,laconian,lakonike,gytheion,22.5626005,36.7600725,funerary,ἡλικίην,0,0,elegiac
Cairon 38,-99,-50,doric,laconian,lakonike,gytheion,22.5626005,36.7600725,funerary,ἡλικίην,0,1,elegiac
Cairon 38,-99,-50,doric,laconian,lakonike,gytheion,22.5626005,36.7600725,funerary,Τύχης,0,0,elegiac
Cairon 38,-99,-50,doric,laconian,lakonike,gytheion,22.5626005,36.7600725,funerary,ἡλικίην,0,0,elegiac
Cairon 38,-99,-50,doric,laconian,lakonike,gytheion,22.5626005,36.7600725,funerary,ἡλικίην,0,1,elegiac
Cairon 38,-99,-50,doric,laconian,lakonike,gytheion,22.5626005,36.7600725,funerary,ἀρετῆς,0,0,elegiac
Cairon 38,-99,-50,doric,laconian,lakonike,gytheion,22.5626005,36.7600725,funerary,μεγά̣λ̣ης,0,0,elegiac
Cairon 38,-99,-50,doric,laconian,lakonike,gytheion,22.5626005,36.7600725,funerary,ἥρπασε,0,0,elegiac
Cairon 38,-99,-50,doric,laconian,lakonike,gytheion,22.5626005,36.7600725,funerary,μητρὸς,0,0,elegiac
Cairon 38,-99,-50,doric,laconian,lakonike,gytheion,22.5626005,36.7600725,funerary,χρησάμενον,0,0,elegiac
Cairon 38,-99,-50,doric,laconian,lakonike,gytheion,22.5626005,36.7600725,funerary,ζ̣ή̣σα̣ς,0,0,elegiac
Cairon 38,-99,-50,doric,laconian,lakonike,gytheion,22.5626005,36.7600725,funerary,τὴν,0,0,elegiac
Cairon 38,-99,-50,doric,laconian,lakonike,gytheion,22.5626005,36.7600725,funerary,δυστήνοισιν,0,0,elegiac
Cairon 38,-99,-50,doric,laconian,lakonike,gytheion,22.5626005,36.7600725,funerary,θνήσκων,0,0,elegiac
Cairon 38,-99,-50,doric,laconian,lakonike,gytheion,22.5626005,36.7600725,funerary,ἥρπασεν,0,0,elegiac
Cairon 38,-99,-50,doric,laconian,lakonike,gytheion,22.5626005,36.7600725,funerary,ἡ,0,0,elegiac
Cairon 38,-99,-50,doric,laconian,lakonike,gytheion,22.5626005,36.7600725,funerary,ζήσανθ’,0,0,elegiac
Cairon 38,-99,-50,doric,laconian,lakonike,gytheion,22.5626005,36.7600725,funerary,ἣν,0,0,elegiac
Cairon 38,-99,-50,doric,laconian,lakonike,gytheion,22.5626005,36.7600725,funerary,ἥρπασεν,0,0,elegiac
Cairon 38,-99,-50,doric,laconian,lakonike,gytheion,22.5626005,36.7600725,funerary,μητρὸς,0,0,elegiac
Cairon 38,-99,-50,doric,laconian,lakonike,gytheion,22.5626005,36.7600725,funerary,ζητεῖς̣,0,0,elegiac
Cairon 38,-99,-50,doric,laconian,lakonike,gytheion,22.5626005,36.7600725,funerary,θνή̣σκω̣,0,0,elegiac
Cairon 38,-99,-50,doric,laconian,lakonike,gytheion,22.5626005,36.7600725,funerary,τῆς,0,0,elegiac
Cairon 38,-99,-50,doric,laconian,lakonike,gytheion,22.5626005,36.7600725,funerary,τῆς,0,0,elegiac
Cairon 43,-299,-100,west greek,elean,elis,na,21.37435885,37.89126841,funerary,Ξειναγόρης,0,1,elegiac
Cairon 44,-225,-200,west greek,achaean,achaia,dyme,21.551425,38.144625,funerary,αἰχμῆι,0,0,trochaic tetrameter
Cairon 44,-225,-200,west greek,achaean,achaia,dyme,21.551425,38.144625,funerary,Ἀλκείδηι,0,0,trochaic tetrameter
Cairon 44,-225,-200,west greek,achaean,achaia,dyme,21.551425,38.144625,funerary,παραστάτης,0,0,trochaic tetrameter
Cairon 44,-225,-200,west greek,achaean,achaia,dyme,21.551425,38.144625,funerary,Δ̣ύ̣μ̣η̣ι̣,0,0,trochaic tetrameter
Cairon 44,-225,-200,west greek,achaean,achaia,dyme,21.551425,38.144625,funerary,ἠιθέων,0,0,trochaic tetrameter
Cairon 45,-199,-1,west greek,achaean,achaia,dyme,21.551425,38.144625,funerary,Κλευπάτραν,1,1,elegiac
Cairon 45,-199,-1,west greek,achaean,achaia,dyme,21.551425,38.144625,funerary,κεκριμέναν,1,0,elegiac
Cairon 45,-199,-1,west greek,achaean,achaia,dyme,21.551425,38.144625,funerary,σωφροσύνας,1,0,elegiac
Cairon 45,-199,-1,west greek,achaean,achaia,dyme,21.551425,38.144625,funerary,ξεστᾶι,1,0,elegiac
Cairon 45,-199,-1,west greek,achaean,achaia,dyme,21.551425,38.144625,funerary,κρυπτομέναν,1,0,elegiac
Cairon 45,-199,-1,west greek,achaean,achaia,dyme,21.551425,38.144625,funerary,ἰητῆρος,0,1,elegiac
Cairon 45,-199,-1,west greek,achaean,achaia,dyme,21.551425,38.144625,funerary,τὰν,1,0,elegiac
CEG II 655,-341,-341,doric,corinthian,saronic,na,23.21144754,38.03472447,funerary,Θεοτίμης,0,0,hexameter
CEG II 656,-399,-300,doric,corinthian,saronic,Sikyon,22.71219331,37.98381922,funerary,μανίας,1,1,elegiac
CEG II 656,-399,-300,doric,corinthian,saronic,Sikyon,22.71219331,37.98381922,funerary,Ἥρας,1,1,elegiac
CEG II 656,-399,-300,doric,corinthian,saronic,Sikyon,22.71219331,37.98381922,funerary,Ἰφινόην,0,0,elegiac
CEG II 656,-399,-300,doric,corinthian,saronic,Sikyon,22.71219331,37.98381922,funerary,ἀγορὰ,1,1,elegiac
CEG II 656,-399,-300,doric,corinthian,saronic,Sikyon,22.71219331,37.98381922,funerary,ἥ,0,0,elegiac
CEG II 656,-399,-300,doric,corinthian,saronic,Sikyon,22.71219331,37.98381922,funerary,ἥδ᾿,0,0,elegiac
CEG II 809,-341,-341,doric,corinthian,saronic,korinth,22.87861439,37.90564164,honorary,ἐλευθερίας,1,1,elegiac
CEG II 809,-341,-341,doric,corinthian,saronic,korinth,22.87861439,37.90564164,honorary,ἐπέβησαν,0,0,elegiac
CEG II 809,-341,-341,doric,corinthian,saronic,korinth,22.87861439,37.90564164,honorary,χρησάμεναι,0,0,elegiac
CEG II 810,-399,-300,doric,corinthian,saronic,korinth,22.87861439,37.90564164,votive,ἔστησεν,0,0,elegiac
CEG II 810,-399,-300,doric,corinthian,saronic,korinth,22.87861439,37.90564164,votive,μνήμης,0,0,elegiac
CEG II 810,-399,-300,doric,corinthian,saronic,korinth,22.87861439,37.90564164,votive,μνήμης,0,0,elegiac
CEG II 812,-399,-300,doric,argolid,argeia west,argos,22.72038024,37.63104689,honorary,Πνυταγόρας,1,1,elegiac
CEG II 812,-399,-300,doric,argolid,argeia west,argos,22.72038024,37.63104689,honorary,γενεᾶς,1,0,elegiac
CEG II 812,-399,-300,doric,argolid,argeia west,argos,22.72038024,37.63104689,honorary,Ἥραι,0,1,elegiac
CEG II 812,-399,-300,doric,argolid,argeia west,argos,22.72038024,37.63104689,honorary,μ̣ατρόπολ̣ίς,1,0,elegiac
CEG II 812,-399,-300,doric,argolid,argeia west,argos,22.72038024,37.63104689,honorary,γᾶ,1,0,elegiac
CEG II 812,-399,-300,doric,argolid,argeia west,argos,22.72038024,37.63104689,honorary,στᾶσαν,1,0,elegiac
CEG II 814,-325,-300,doric,argolid,argeia west,argos,22.72038024,37.63104689,honorary,ὁπλίταν,1,0,elegiac
CEG II 814,-325,-300,doric,argolid,argeia west,argos,22.72038024,37.63104689,honorary,ἐσαγάγετο,1,0,elegiac
CEG II 814,-325,-300,doric,argolid,argeia west,argos,22.72038024,37.63104689,honorary,κειμήλια,0,0,elegiac
CEG II 814,-325,-300,doric,argolid,argeia west,argos,22.72038024,37.63104689,honorary,Ἀσκλαπιοῦ,1,0,elegiac
CEG II 814,-325,-300,doric,argolid,argeia west,argos,22.72038024,37.63104689,honorary,Ἰναχίδαις,1,0,elegiac
CEG II 816,-303,-303,doric,argolid,argeia west,argos,22.72038024,37.63104689,votive,ἁγνὰν,1,0,hexameter
CEG II 816,-303,-303,doric,argolid,argeia west,argos,22.72038024,37.63104689,votive,ἔσ̣τησαν,0,0,hexameter
CEG II 816,-303,-303,doric,argolid,argeia west,argos,22.72038024,37.63104689,votive,ἀνωγάν,1,0,hexameter
CEG II 816,-303,-303,doric,argolid,argeia west,argos,22.72038024,37.63104689,votive,ἑβδεμάται,1,0,hexameter
CEG II 816,-303,-303,doric,argolid,argeia west,argos,22.72038024,37.63104689,votive,μέσσαι,1,0,hexameter
CEG II 816,-303,-303,doric,argolid,argeia west,argos,22.72038024,37.63104689,votive,θυσίαν,1,1,hexameter
CEG II 816,-303,-303,doric,argolid,argeia west,argos,22.72038024,37.63104689,votive,ἁδυλύρα̣ι,1,0,hexameter
CEG II 816,-303,-303,doric,argolid,argeia west,argos,22.72038024,37.63104689,votive,θείαν,1,1,hexameter
CEG II 821,-325,-275,doric,laconian,lakonike,sparta,22.43511445,37.0828678,votive,Ϝωρθείαι,1,1,elegiac
CEG II 822,-399,-300,doric,laconian,lakonike,geronthrai,22.706912,36.992193,votive,Ἐπανδρίδαι,1,0,elegiac
CEG II 822,-399,-300,doric,laconian,lakonike,geronthrai,22.706912,36.992193,votive,πη̣γὴ̣,0,0,elegiac
CEG II 822,-399,-300,doric,laconian,lakonike,geronthrai,22.706912,36.992193,votive,ἥδ̣’,0,0,elegiac
CEG II 822,-399,-300,doric,laconian,lakonike,geronthrai,22.706912,36.992193,votive,ἰάτρων,1,1,elegiac
"Meritt,Corinth 8,1,126",-175,-125,doric,corinthian,saronic,korinth,22.87861439,37.90564164,funerary,μορφὰν,1,0,dubious
"Meritt,Corinth 8,1,126",-175,-125,doric,corinthian,saronic,korinth,22.87861439,37.90564164,funerary,μητρὶ,0,0,dubious
SEG 17-172,-299,-100,doric,corinthian,saronic,hydra,23.484,37.339,funerary,ψυχήν,0,0,elegiac
SEG 30 368,-99,-1,doric,argolid,argeia west,argos,22.72038024,37.63104689,funerary,κενεὰν,1,1,elegiac
SEG 30 368,-99,-1,doric,argolid,argeia west,argos,22.72038024,37.63104689,funerary,σᾶμα,1,0,elegiac
SEG 30 368,-99,-1,doric,argolid,argeia west,argos,22.72038024,37.63104689,funerary,ἀνέστασαν,1,0,elegiac
SEG 30 368,-99,-1,doric,argolid,argeia west,argos,22.72038024,37.63104689,funerary,τὰμ,1,0,elegiac
SEG 46-400,-399,-375,doric,laconian,lakonike,sparta,22.42468255,37.08184552,votive,Μνᾶμα,1,0,hexameter
SEG 46-400,-399,-375,doric,laconian,lakonike,sparta,22.42468255,37.08184552,votive,γεροντείας,1,1,hexameter
SEG 46-400,-399,-375,doric,laconian,lakonike,sparta,22.42468255,37.08184552,votive,ιππανσίδας,1,0,hexameter
SEG 46-400,-399,-375,doric,laconian,lakonike,sparta,22.42468255,37.08184552,votive,τᾶι,1,0,hexameter
SEG 46-400,-399,-375,doric,laconian,lakonike,sparta,22.42468255,37.08184552,votive,αλέαι,1,1,hexameter
SEG 51-360,-325,-300,doric,argolid,argeia west,nemea,22.7108171,37.808904,funerary,κλεινὴν,0,0,dubious
SEG 51-360,-325,-300,doric,argolid,argeia west,nemea,22.7108171,37.808904,funerary,θνήισκεις,0,0,dubious
SEG 51-477,-299,-200,doric,messenian,messenia,messene,21.92004754,37.17530439,honorary,ἀρετᾶς,1,0,elegiac
SEG 51-477,-299,-200,doric,messenian,messenia,messene,21.92004754,37.17530439,honorary,ἀρχαίαν,1,1,elegiac
SEG 51-477,-299,-200,doric,messenian,messenia,messene,21.92004754,37.17530439,honorary,φιλίαν,1,1,elegiac
SEG 51-477,-299,-200,doric,messenian,messenia,messene,21.92004754,37.17530439,honorary,Σὰν,1,0,elegiac
SEG 51-477,-299,-200,doric,messenian,messenia,messene,21.92004754,37.17530439,honorary,Σπάρταν,1,0,elegiac
SEG 51-477,-299,-200,doric,messenian,messenia,messene,21.92004754,37.17530439,honorary,μνάμα,1,0,elegiac
SEG 51-477,-299,-200,doric,messenian,messenia,messene,21.92004754,37.17530439,honorary,μνάμα,1,0,elegiac
SEG 51-477,-299,-200,doric,messenian,messenia,messene,21.92004754,37.17530439,honorary,Δαμόστρατε,1,0,elegiac
SEG 51-477,-299,-200,doric,messenian,messenia,messene,21.92004754,37.17530439,honorary,Μεσσάναν,1,0,elegiac
SEG 51-477,-299,-200,doric,messenian,messenia,messene,21.92004754,37.17530439,honorary,Μεσσάναν,1,0,elegiac
SEG 52-346,-199,-100,doric,messenian,messenia,gerenia,22.208656,36.927195,honorary,μόναν,1,0,elegiac
SEG 52-346,-199,-100,doric,messenian,messenia,gerenia,22.208656,36.927195,honorary,ὀλίγας,1,0,elegiac
SEG 52-346,-199,-100,doric,messenian,messenia,gerenia,22.208656,36.927195,honorary,Νεστορέη,0,1,elegiac
SEG 52-346,-199,-100,doric,messenian,messenia,gerenia,22.208656,36.927195,honorary,δόξαι,1,0,elegiac
SEG 52-346,-199,-100,doric,messenian,messenia,gerenia,22.208656,36.927195,honorary,γενέτας,1,0,elegiac
SEG 52-346,-199,-100,doric,messenian,messenia,gerenia,22.208656,36.927195,honorary,ἤνδρωσ’,0,0,elegiac
SEG 52-346,-199,-100,doric,messenian,messenia,gerenia,22.208656,36.927195,honorary,ἡμᾶς,0,0,elegiac
SEG 52-400,-225,-175,doric,messenian,messenia,messene,21.92004754,37.17530439,honorary,νικάσαντα,1,0,hexameter
SEG 52-400,-225,-175,doric,messenian,messenia,messene,21.92004754,37.17530439,honorary,δᾶμος,1,0,hexameter
SEG 56-418,-199,-175,doric,argolid,argeia west,argos,22.72038024,37.63104689,funerary,πρεσβίστης,0,0,elegiac
SEG 56-418,-199,-175,doric,argolid,argeia west,argos,22.72038024,37.63104689,funerary,Ἰναχίας,1,1,elegiac
SEG 56-418,-199,-175,doric,argolid,argeia west,argos,22.72038024,37.63104689,funerary,πάτραν,1,1,elegiac
SEG 56-418,-199,-175,doric,argolid,argeia west,argos,22.72038024,37.63104689,funerary,Νεόβην,0,0,elegiac
SEG 56-418,-199,-175,doric,argolid,argeia west,argos,22.72038024,37.63104689,funerary,πρώτη,0,0,elegiac
SEG 56-418,-199,-175,doric,argolid,argeia west,argos,22.72038024,37.63104689,funerary,εὐνὴν,0,0,elegiac
SEG 56-418,-199,-175,doric,argolid,argeia west,argos,22.72038024,37.63104689,funerary,χρῆσθαι,0,0,elegiac
SEG 56-418,-199,-175,doric,argolid,argeia west,argos,22.72038024,37.63104689,funerary,θνητὴ,0,0,elegiac
SEG 56-418,-199,-175,doric,argolid,argeia west,argos,22.72038024,37.63104689,funerary,θνητὴ,0,0,elegiac
SEG 59-363,-325,-275,doric,argolid,argeia west,argos,22.72038024,37.63104689,votive,θεά,1,0,elegiac
SEG 59-363,-325,-275,doric,argolid,argeia west,argos,22.72038024,37.63104689,votive,τᾶσδ’,1,0,elegiac
SEG 59-363,-325,-275,doric,argolid,argeia west,argos,22.72038024,37.63104689,votive,ἇς,1,0,elegiac
SEG 59-363,-325,-275,doric,argolid,argeia west,argos,22.72038024,37.63104689,votive,εὐχᾶι̣,1,0,elegiac
SEG 59-363,-325,-275,doric,argolid,argeia west,argos,22.72038024,37.63104689,votive,τάνδε,1,0,elegiac
SEG 59-363,-325,-275,doric,argolid,argeia west,argos,22.72038024,37.63104689,votive,μνάμαν,1,0,elegiac
Bernand 1,-270,-246,attic-ionic,koine,egypt,cairo,31.2301075,30.005783,funerary,Ἀίδην,0,0,elegiac
Bernand 1,-270,-246,attic-ionic,koine,egypt,cairo,31.2301075,30.005783,funerary,Ἠιελίῳ,0,0,elegiac
Bernand 2,-299,-100,attic-ionic,koine,egypt,naukratis,30.5919275,30.900508,funerary,πάσης,0,0,elegiac
Bernand 2,-299,-100,attic-ionic,koine,egypt,naukratis,30.5919275,30.900508,funerary,εὐσεβίας,1,1,elegiac
Bernand 2,-299,-100,attic-ionic,koine,egypt,naukratis,30.5919275,30.900508,funerary,ἀρετῆς,0,0,elegiac
Bernand 2,-299,-100,attic-ionic,koine,egypt,naukratis,30.5919275,30.900508,funerary,ἀείμνηστον,0,0,elegiac
Bernand 2,-299,-100,attic-ionic,koine,egypt,naukratis,30.5919275,30.900508,funerary,μνημεῖον,0,0,elegiac
Bernand 3,-299,-100,attic-ionic,koine,egypt,el giza,31.2118,29.987,funerary,Λιβύης,0,0,elegiac
Bernand 3,-299,-100,attic-ionic,koine,egypt,el giza,31.2118,29.987,funerary,Φερσεφόνης,0,0,elegiac
Bernand 3,-299,-100,attic-ionic,koine,egypt,el giza,31.2118,29.987,funerary,προσαυδήσας,0,0,elegiac
Bernand 4,-199,-175,attic-ionic,koine,egypt,qift,32.815833,25.995556,funerary,ἁγεμόνα,1,0,elegiac
Bernand 4,-199,-175,attic-ionic,koine,egypt,qift,32.815833,25.995556,funerary,τῆιδέ,0,0,elegiac
Bernand 4,-199,-175,attic-ionic,koine,egypt,qift,32.815833,25.995556,funerary,κρατερήν,0,1,elegiac
Bernand 4,-199,-175,attic-ionic,koine,egypt,qift,32.815833,25.995556,funerary,αἰχμητὴν,0,0,elegiac
Bernand 4,-199,-175,attic-ionic,koine,egypt,qift,32.815833,25.995556,funerary,στρατιώτηι,0,0,elegiac
Bernand 4,-199,-175,attic-ionic,koine,egypt,qift,32.815833,25.995556,funerary,ἁγεμόνων,1,0,elegiac
Bernand 4,-199,-175,attic-ionic,koine,egypt,qift,32.815833,25.995556,funerary,Ἀίδας,1,0,elegiac
Bernand 4,-199,-175,attic-ionic,koine,egypt,qift,32.815833,25.995556,funerary,πάτρας,1,1,elegiac
Bernand 4,-199,-175,attic-ionic,koine,egypt,qift,32.815833,25.995556,funerary,αἷ,1,0,elegiac
Bernand 4,-199,-175,attic-ionic,koine,egypt,qift,32.815833,25.995556,funerary,γενόμαν,1,0,elegiac
Bernand 4,-199,-175,attic-ionic,koine,egypt,qift,32.815833,25.995556,funerary,βουλᾶς,1,0,elegiac
Bernand 4,-199,-175,attic-ionic,koine,egypt,qift,32.815833,25.995556,funerary,αὐδήσας,1,0,elegiac
Bernand 5,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,ἐμὴν,0,0,elegiac
Bernand 5,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,εὐτυχίηι,0,1,elegiac
Bernand 5,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,ἐπηγλάισαν,0,0,elegiac
Bernand 5,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,δόξης,0,0,elegiac
Bernand 5,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,συγγενικῆς,0,0,elegiac
Bernand 5,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,γᾶς,1,0,elegiac
Bernand 5,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,τῆς,0,0,elegiac
Bernand 5,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,αὐτῆς,0,0,elegiac
Bernand 5,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,ἀρετῆς,0,0,elegiac
Bernand 5,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,καλῆς,0,0,elegiac
Bernand 5,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,τῆσδ,0,0,elegiac
Bernand 5,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,ἱερᾶς,1,1,elegiac
Bernand 5,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,σκάπτρων,1,0,elegiac
Bernand 5,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,Συρίην,0,1,elegiac
Bernand 5,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,γενόμην,0,0,elegiac
Bernand 5,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,γλυκερὰν,1,1,elegiac
Bernand 5,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,τόλμᾳ,1,0,elegiac
Bernand 5,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,μνησάμενον,0,0,elegiac
Bernand 5,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,ἡλικίης,0,1,elegiac
Bernand 5,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,ἡλικίης,0,0,elegiac
Bernand 5,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,μνησάμενον,0,0,elegiac
Bernand 5,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,εὐοδίης,0,1,elegiac
Bernand 6,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,τύχην,0,0,elegiac
Bernand 6,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,φίλην,0,0,elegiac
Bernand 6,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,ἥλικ,0,0,elegiac
Bernand 6,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,συντροφίην,0,1,elegiac
Bernand 6,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,προβῆν̣[αι],0,0,elegiac
Bernand 6,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,σ̣ὴν,0,0,elegiac
Bernand 6,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,φιλίην,0,1,elegiac
Bernand 6,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,χρυσείηι,0,1,elegiac
Bernand 6,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,σῇ,0,0,elegiac
Bernand 6,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,ψυχή,0,0,elegiac
Bernand 6,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,τὴν,0,0,elegiac
Bernand 6,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,χωστῇ,0,0,elegiac
Bernand 6,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,εὐτυχίηι,0,1,elegiac
Bernand 7,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,γενέτην,0,0,elegiac
Bernand 7,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,Φερσεφόνηι·,0,0,elegiac
Bernand 8,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,ἡγεμόνος,0,0,elegiac
Bernand 8,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,τῆς,0,0,elegiac
Bernand 8,-145,-116,attic-ionic,koine,egypt,apollonopolis magna,32.872446,24.9778875,funerary,αὐτῆς,0,0,elegiac
Bernand 9,-199,-100,attic-ionic,koine,egypt,alexandria,29.909773,31.201435,funerary,πάτρη,0,1,elegiac
Bernand 9,-199,-100,attic-ionic,koine,egypt,alexandria,29.909773,31.201435,funerary,ἧι,0,0,elegiac
Bernand 9,-199,-100,attic-ionic,koine,egypt,alexandria,29.909773,31.201435,funerary,ἧι,0,0,elegiac
Bernand 9,-199,-100,attic-ionic,koine,egypt,alexandria,29.909773,31.201435,funerary,νήσωι,0,0,elegiac
Bernand 9,-199,-100,attic-ionic,koine,egypt,alexandria,29.909773,31.201435,funerary,μνήσοντα[ι,0,0,elegiac
Bernand 10,-199,-1,attic-ionic,koine,egypt,terenouthis,30.815779,30.432395,funerary,αἴηι,0,1,elegiac
Bernand 10,-199,-1,attic-ionic,koine,egypt,terenouthis,30.815779,30.432395,funerary,κλ̣εινὴν,0,0,elegiac
Bernand 10,-199,-1,attic-ionic,koine,egypt,terenouthis,30.815779,30.432395,funerary,Ἅ̣δας,1,0,elegiac
Bernand 10,-199,-1,attic-ionic,koine,egypt,terenouthis,30.815779,30.432395,funerary,πάτρη,0,1,elegiac
Bernand 10,-199,-1,attic-ionic,koine,egypt,terenouthis,30.815779,30.432395,funerary,κούφηι,0,0,elegiac
Bernand 11,-199,-1,attic-ionic,koine,egypt,naukratis,30.5919275,30.900508,funerary,κούρη,0,0,elegiac
Bernand 11,-199,-1,attic-ionic,koine,egypt,naukratis,30.5919275,30.900508,funerary,Ποντία,0,1,elegiac
Bernand 11,-199,-1,attic-ionic,koine,egypt,naukratis,30.5919275,30.900508,funerary,λύπης,0,0,elegiac
Bernand 11,-199,-1,attic-ionic,koine,egypt,naukratis,30.5919275,30.900508,funerary,θνητῶν,0,0,elegiac
Bernand 11,-199,-1,attic-ionic,koine,egypt,naukratis,30.5919275,30.900508,funerary,θνητὸς,0,0,elegiac
Bernand 11,-199,-1,attic-ionic,koine,egypt,naukratis,30.5919275,30.900508,funerary,Ἀΐδαν,1,0,elegiac
Bernand 12,-332,-30,attic-ionic,koine,egypt,unspecified,30.8025,26.8206,funerary,ζωᾶς,1,0,elegiac
Bernand 12,-332,-30,attic-ionic,koine,egypt,unspecified,30.8025,26.8206,funerary,ἡβᾶι,1,0,elegiac
Bernand 12,-332,-30,attic-ionic,koine,egypt,unspecified,30.8025,26.8206,funerary,ἀκμᾶς,1,0,elegiac
Bernand 12,-332,-30,attic-ionic,koine,egypt,unspecified,30.8025,26.8206,funerary,Ἀίδαν,1,0,elegiac
Bernand 14,-117,-117,attic-ionic,koine,egypt,leontopolis,31.330826,30.2924725,funerary,μητρὸς,0,0,elegiac
Bernand 14,-117,-117,attic-ionic,koine,egypt,leontopolis,31.330826,30.2924725,funerary,αὐστηρὰν,1,1,elegiac
Bernand 14,-117,-117,attic-ionic,koine,egypt,leontopolis,31.330826,30.2924725,funerary,φιλίαν,1,1,elegiac
Bernand 28,-299,-200,attic-ionic,koine,egypt,alexandria,29.909773,31.201435,funerary,νομίμη,0,0,elegiac
Bernand 28,-299,-200,attic-ionic,koine,egypt,alexandria,29.909773,31.201435,funerary,Ἅιδης,0,0,elegiac
Bernand 28,-299,-200,attic-ionic,koine,egypt,alexandria,29.909773,31.201435,funerary,κακίην,0,1,elegiac
Bernand 28,-299,-200,attic-ionic,koine,egypt,alexandria,29.909773,31.201435,funerary,ἀρετὴν,0,0,elegiac
Bernand 28,-299,-200,attic-ionic,koine,egypt,alexandria,29.909773,31.201435,funerary,τὴν,0,0,elegiac
Bernand 28,-299,-200,attic-ionic,koine,egypt,alexandria,29.909773,31.201435,funerary,πινυτὴν,0,0,elegiac
Bernand 28,-299,-200,attic-ionic,koine,egypt,alexandria,29.909773,31.201435,funerary,κούρην,0,0,elegiac
Bernand 28,-299,-200,attic-ionic,koine,egypt,alexandria,29.909773,31.201435,funerary,τὴν,0,0,elegiac
